ZIP,pop_density,urban
55436,2560.564,True
55437,2800.255,True
55438,1989.102,True
55439,1850.986,True
55441,2097.893,True
55442,2482.124,True
55443,3441.83,True
55444,3634.374,True
55445,1435.833,True
55446,2142.594,True
55447,2406.137,True
55448,2575.66,True
55449,1183.632,True
55450,0.0,False
55454,13590.85,True
55455,3816.024,True
55601,5.123378,False
55602,1.229534,False
55603,1.418773,False
55604,3.536234,False
55605,8.463204,False
55606,1.624889,False
55607,0.339141,False
55609,73.46256,False
55612,4.723826,False
55613,2.624877,False
55614,10.43545,False
55615,2.092707,False
55616,19.65546,False
55702,6.713224,False
55703,5.210411,False
55704,21.02062,False
55705,28.17452,False
55706,27.51685,False
55707,22.22421,False
55708,41.99635,False
55709,17.90449,False
55710,11.30576,False
55711,9.534438,False
55712,2.893948,False
55713,216.0847,False
55716,272.7078,False
55717,2.299944,False
55718,52.49139,False
55719,83.66241,False
55720,105.4356,False
55721,41.03808,False
55722,461.2644,False
55723,4.619877,False
55724,3.36119,False
55725,0.4130426,False
55726,10.97094,False
55731,6.888213,False
55732,7.341821,False
55733,131.9368,False
55734,62.40565,False
55735,12.98262,False
55736,4.780044,False
55738,4.960583,False
55741,49.16835,False
55742,6.710132,False
55744,82.15564,False
55746,51.36463,False
55748,10.87073,False
55749,5.76511,False
55750,13.83761,False
55751,24.62218,False
55752,1.658338,False
55753,1247.599,True
55756,9.038097,False
55757,8.538692,False
55758,68.4259,False
55760,8.599944,False
55763,3.277858,False
55764,91.61927,False
55765,4.746697,False
55766,1.948175,False
55767,84.96991,False
55768,46.42975,False
55769,13.38747,False
55771,1.732168,False
55772,10.46941,False
55775,20.24045,False
55779,28.96735,False
55780,8.180007,False
55781,9.032768,False
55782,34.85915,False
55783,20.67546,False
55784,4.316029,False
55785,1.680426,False
55786,76.77386,False
55787,5.153823,False
55790,6.297909,False
55792,100.595,False
55793,6.519015,False
55795,18.8906,False
55797,20.47993,False
55798,5.961841,False
55802,886.3512,False
55803,51.17131,False
55804,161.4734,False
55805,7240.076,True
55806,2815.632,True
55807,1741.416,True
55808,526.3057,False
55810,172.5336,False
55811,404.519,False
55812,6570.308,True
55814,17173.33,True
55901,1789.287,True
55902,567.5072,False
55904,425.1318,False
55905,0.0,False
55906,294.3218,False
55909,26.18554,False
55910,15.6742,False
55912,152.9727,False
55917,26.75277,False
55918,43.2318,False
55919,22.88361,False
55920,104.3934,False
55921,25.96088,False
55922,18.42586,False
55923,37.56294,False
55924,17.17925,False
55925,34.4473,False
55926,11.50896,False
55927,52.42598,False
55929,27.30561,False
55931,17.99532,False
55932,42.14327,False
55933,9.957558,False
55934,41.57354,False
55935,17.92792,False
55936,22.81852,False
55939,24.90265,False
55940,29.70695,False
55941,37.04264,False
55943,18.39611,False
55944,124.2562,False
55945,12.08837,False
55946,26.27747,False
55947,103.5625,False
55949,16.14458,False
55950,264.1428,False
55951,17.78921,False
55952,37.72643,False
55953,25.41408,False
55954,20.39924,False
55955,85.37041,False
55956,36.30455,False
55957,15.9987,False
55959,69.83164,False
55960,90.21705,False
55961,10.44768,False
55962,11.73256,False
55963,65.47978,False
55964,48.57712,False
55965,21.58023,False
55967,25.47519,False
55968,73.91037,False
55969,36.56001,False
55970,16.37409,False
55971,40.55127,False
55972,58.68643,False
55973,10.19756,False
55974,24.89038,False
55975,28.63461,False
55976,86.76671,False
55977,9.4277,False
55979,19.72346,False
55981,81.63823,False
55982,15.31453,False
55983,41.15315,False
55985,21.66752,False
55987,220.5022,False
55990,17.50237,False
55991,22.98194,False
55992,65.65257,False
56001,412.1798,False
56003,327.099,False
56007,124.3024,False
56009,15.3713,False
56010,13.92569,False
56011,86.57658,False
56013,25.94775,False
56014,9.65255,False
56016,37.40709,False
56017,57.66478,False
56019,8.522809,False
56020,105.7929,False
56021,29.44731,False
56022,773.3085,False
56023,9.277167,False
56024,147.9259,False
56025,10.12397,False
56026,18.33088,False
56027,11.58135,False
56028,58.61435,False
56029,15.69641,False
56031,76.5965,False
56032,524.3021,False
56033,9.825145,False
56034,22.89225,False
56035,692.4192,False
56036,17.01935,False
56037,21.55509,False
56039,11.87562,False
56041,14.923,False
56042,12.45925,False
56043,26.00865,False
56044,24.64885,False
56045,33.57868,False
56046,42.41814,False
56047,107.2778,False
56048,34.37664,False
56050,79.24939,False
56051,20.733,False
56052,19.54676,False
56054,14.56544,False
56055,33.34011,False
56056,56.82151,False
56057,43.04742,False
56058,45.839,False
56060,12.48235,False
56062,26.04014,False
56063,65.14316,False
56065,24.06472,False
56068,14.93491,False
56069,64.15108,False
56071,145.2688,False
56072,18.63017,False
56073,83.31746,False
56074,25.33938,False
56075,3778.01,True
56078,21.9795,False
56080,1730.587,True
56081,33.59454,False
56082,112.2322,False
56083,10.20094,False
56085,25.43667,False
56087,21.00126,False
56088,15.47049,False
56089,230.816,False
56090,15.42644,False
56091,17.36397,False
56093,70.7503,False
56096,55.18658,False
56097,19.94639,False
56098,19.23856,False
56101,33.93922,False
56110,18.67674,False
56111,10.12683,False
56113,7.988705,False
56114,6.111163,False
56115,10.02836,False
56116,15.25745,False
56117,13.32829,False
56118,7.245895,False
56119,11.35331,False
56120,11.37845,False
56121,15.93275,False
56122,11.55813,False
56123,6.822355,False
56125,68.17074,False
56127,7.395855,False
56128,17.87792,False
56129,15.8506,False
56131,14.85521,False
56132,8.411144,False
56134,9.627772,False
56136,12.35306,False
56137,9.092189,False
56138,33.37705,False
56139,8.669683,False
56140,532.1429,False
56141,8.151837,False
56142,9.444025,False
56143,24.34836,False
56144,11.79309,False
56145,12.06436,False
56146,45.34707,False
56147,5.537995,False
56149,11.29016,False
56150,15.34586,False
56151,8.349079,False
56152,11.67161,False
56153,58.71652,False
56155,10.43834,False
56156,35.1071,False
56157,20.23676,False
56158,10.21631,False
56159,23.65685,False
56160,8.579649,False
56161,10.03459,False
56162,11.32192,False
56164,21.47202,False
56165,11.99975,False
56166,6.487136,False
56167,13.45428,False
56168,8.743382,False
56169,13.42805,False
56170,7.98207,False
56171,18.6975,False
56172,25.79571,False
56173,15.13663,False
56174,8.758948,False
56175,21.359,False
56176,17.75935,False
56177,105.5298,False
56178,20.99871,False
56180,12.0611,False
56181,17.30873,False
56183,12.49008,False
56185,13.17773,False
56186,5.927678,False
56187,84.43203,False
56201,192.8062,False
56207,5.205211,False
56208,11.31089,False
56209,23.33561,False
56210,39.86287,False
56211,3.86459,False
56212,5.806551,False
56214,11.93594,False
56215,20.38372,False
56216,17.9099,False
56218,5.88777,False
56219,10.77132,False
56220,10.8855,False
56221,5.018425,False
56222,20.52432,False
56223,11.45517,False
56224,10.86861,False
56225,6.088439,False
56226,7.20398,False
56227,2.885245,False
56228,14.79782,False
56229,19.72245,False
56230,14.37265,False
56231,4.568545,False
56232,16.76987,False
56235,6.089293,False
56236,3.68123,False
56237,8.668172,False
56239,21.00034,False
56240,6.719536,False
56241,26.13394,False
56243,18.78633,False
56244,11.47506,False
56245,13.02788,False
56248,5.461101,False
56249,4.121883,False
56251,31.76693,False
56252,17.37569,False
56253,10.14185,False
56255,9.082275,False
56256,10.9754,False
56257,4.753344,False
56258,79.3703,False
56260,8.573644,False
56262,11.27268,False
56263,9.846221,False
56264,17.48348,False
56265,28.75394,False
56266,15.71077,False
56267,34.96249,False
56270,23.68596,False
56271,7.935629,False
56273,50.48467,False
56274,1.653369,False
56276,6.286923,False
56277,28.21531,False
56278,21.60299,False
56279,23.29909,False
56280,7.463674,False
56281,51.32742,False
56282,13.63828,False
56283,36.17098,False
56284,16.61964,False
56285,12.11806,False
56287,194.7913,False
56288,100.1985,False
56289,12.51019,False
56291,8.341285,False
56292,9.689896,False
56293,13.55568,False
56294,229.1382,False
56295,13.52498,False
56296,8.303869,False
56297,13.13409,False
56301,443.8716,False
56303,2308.327,True
56304,266.2336,False
56307,49.04577,False
56308,157.8598,False
56309,22.63889,False
56310,74.67235,False
56311,9.668191,False
56312,12.96253,False
56313,608.7427,False
56314,31.3251,False
56315,23.72394,False
56316,10.58265,False
56318,29.42769,False
56319,36.27651,False
56320,150.6185,False
56321,2466.524,True
56323,15.15058,False
56324,21.56181,False
56325,1074.238,True
56326,16.04189,False
56327,15.37573,False
56328,95.8616,False
56329,38.44977,False
56330,46.72742,False
56331,26.41696,False
56332,24.38281,False
56334,28.08973,False
56335,428.3618,False
56336,30.40567,False
56338,9.933495,False
56339,19.94322,False
56340,44.6281,False
56342,14.00567,False
56343,12.95234,False
56345,64.30589,False
56347,36.55167,False
56349,19.04904,False
56350,2.523111,False
56352,53.09276,False
56353,48.25542,False
56354,33.46356,False
56355,18.10394,False
56356,884.2656,False
56357,25.73851,False
56358,26.16588,False
56359,19.54616,False
56360,31.03269,False
56361,14.49475,False
56362,38.25803,False
56363,529.5746,False
56364,22.58634,False
56367,65.74687,False
56368,66.0616,False
56369,695.991,False
56371,287.0259,False
56373,30.20033,False
56374,148.6533,False
56375,264.2277,False
56376,230.5451,False
56377,856.9249,False
56378,37.52308,False
56379,183.9439,False
56381,15.10509,False
56382,20.62066,False
56384,318.6004,False
56385,13.2112,False
56386,31.20285,False
56387,795.8461,False
56389,243.721,False
56401,90.10175,False
56425,411.3048,False
56431,20.01007,False
56433,14.45045,False
56434,20.69191,False
56435,16.04839,False
56436,98.34122,False
56437,21.90498,False
56438,20.35769,False
56440,27.43122,False
56441,44.16727,False
56442,64.15513,False
56443,13.73596,False
56444,54.33318,False
56446,14.98788,False
56447,10.68154,False
56448,10.73971,False
56449,21.44541,False
56450,36.40294,False
56452,19.58203,False
56453,15.62108,False
56455,71.56223,False
56456,53.98634,False
56458,10.43708,False
56461,12.52083,False
56464,17.76488,False
56465,51.20425,False
56466,16.7229,False
56467,19.47672,False
56468,91.67577,False
56469,3.542157,False
56470,27.12465,False
56472,48.86738,False
56473,42.68286,False
56474,15.05729,False
56475,25.96792,False
56477,10.4049,False
56479,25.64644,False
56481,14.89609,False
56482,50.3465,False
56484,38.62311,False
56501,89.53967,False
56510,9.453916,False
56511,30.11057,False
56514,17.64228,False
56515,31.93796,False
56516,3.616142,False
56517,3.068471,False
56518,19.62404,False
56519,2.913812,False
56520,33.15515,False
56521,11.78498,False
56522,3.545188,False
56523,6.399959,False
56524,17.19607,False
56525,67.36317,False
56527,14.54993,False
56528,26.37413,False
56529,843.6222,False
56531,12.06953,False
56533,16.21385,False
56534,20.06896,False
56535,15.29971,False
56536,3.935966,False
56537,65.42558,False
56540,10.52753,False
56541,14.98927,False
56542,15.3844,False
56543,4.045661,False
56544,28.49088,False
56545,4.54752,False
56546,4.494853,False
56547,18.36082,False
56548,11.85241,False
56549,21.13999,False
56550,7.997053,False
56551,20.28569,False
56552,7.939295,False
56553,4.315885,False
56554,22.43377,False
56556,10.08426,False
56557,11.02159,False
56560,267.6336,False
56565,2.293071,False
56566,33.6496,False
56567,23.20227,False
56568,4.347774,False
56569,10.95668,False
56570,12.00607,False
56571,35.66253,False
56572,32.42067,False
56573,45.91887,False
56574,4.304659,False
56575,4.670804,False
56576,18.029,False
56577,39.51686,False
56578,10.67247,False
56579,5.301612,False
56580,20.01088,False
56581,7.58919,False
56583,1.447477,False
56584,11.09334,False
56585,9.4422,False
56586,25.47175,False
56587,22.64271,False
56588,10.84266,False
56589,8.931841,False
56590,4.446398,False
56591,188.0363,False
56592,8.75529,False
56593,1514.285,True
56594,4.436628,False
56601,91.67069,False
56621,14.89423,False
56623,5.67231,False
56626,6.25816,False
56627,0.3147177,False
56628,6.145295,False
56629,0.7112766,False
56630,7.29866,False
56633,19.18972,False
56634,13.72491,False
56636,10.82248,False
56637,10.6852,False
56639,1.464053,False
56641,9.053874,False
56644,8.229139,False
56646,4.961029,False
56647,9.977283,False
56649,38.28733,False
56650,3.837941,False
56651,7.94808,False
56652,5.834744,False
56653,2.014929,False
56654,1.048568,False
56655,14.78912,False
56657,4.789653,False
56658,0.0,False
56659,4.488077,False
56660,1.414762,False
56661,2.517525,False
56662,8.934446,False
56663,3.250862,False
56666,22.72367,False
56667,7.675098,False
56668,958.452,False
56669,1.407656,False
56670,37.80282,False
56671,14.29741,False
56672,4.613488,False
56673,5.738062,False
56676,7.997395,False
56678,9.787921,False
56680,4.873713,False
56681,2.721961,False
56683,11.84082,False
56684,3.290274,False
56685,0.777593,False
56686,6.074934,False
56687,41.20832,False
56688,1.142063,False
56701,33.65598,False
56710,14.6785,False
56711,1.163697,False
56713,4.678741,False
56714,5.415736,False
56715,5.164526,False
56716,29.6299,False
56720,1.263565,False
56721,53.39782,False
56722,2.619284,False
56723,8.625052,False
56724,1.315361,False
56725,3.422352,False
56726,5.61498,False
56727,0.8740693,False
56728,7.27616,False
56729,2.108953,False
56731,2.067619,False
56732,7.82383,False
56733,3.077201,False
56734,2.650149,False
56735,2.281443,False
56736,9.71221,False
56737,4.286887,False
56738,7.980462,False
56741,3.760722,False
56742,6.987694,False
56744,4.934736,False
56748,9.275702,False
56750,10.23721,False
56751,11.89973,False
56754,14.5268,False
56755,1.623975,False
56756,6.064608,False
56757,4.686997,False
56758,3.955931,False
56759,2.012119,False
56760,5.27358,False
56761,4.062785,False
56762,7.319161,False
56763,22.23309,False
57001,13.56132,False
57002,16.44872,False
57003,44.1441,False
57004,17.12144,False
57005,219.4055,False
57006,162.4536,False
57010,7.054037,False
57012,12.89311,False
57013,35.56111,False
57014,10.05574,False
57015,16.1826,False
57016,20.37031,False
57017,12.04372,False
57018,16.60053,False
57020,99.22382,False
57021,10.92169,False
57022,35.90802,False
57024,15.21077,False
57025,22.69436,False
57026,8.461864,False
57027,15.64701,False
57028,16.58574,False
57029,10.63982,False
57030,20.1468,False
57031,15.1647,False
57032,146.6831,False
57033,46.20491,False
57034,12.54513,False
57035,13.61826,False
57036,6.996275,False
57037,9.555584,False
57038,29.59339,False
57039,39.31119,False
57040,4.469642,False
57041,47.36604,False
57042,45.52546,False
57043,12.47603,False
57045,7.833656,False
57046,15.18915,False
57047,15.8727,False
57048,8.91735,False
57049,434.1005,False
57050,4.701741,False
57051,4.109824,False
57052,5.687305,False
57053,13.58033,False
57054,4.215128,False
57055,56.53682,False
57057,4.4466,False
57058,13.13983,False
57059,9.454009,False
57061,525.5611,False
57062,23.15475,False
57063,9.497021,False
57064,214.458,False
57065,14.33444,False
57066,13.14078,False
57067,7.205379,False
57068,31.40361,False
57069,73.12778,False
57070,14.75566,False
57071,26.49474,False
57072,6.519876,False
57073,11.62643,False
57075,15.38352,False
57076,2.189348,False
57077,35.65001,False
57078,172.2267,False
57103,2970.81,True
57104,924.235,False
57105,3255.615,True
57106,1430.795,True
57107,183.5556,False
57108,631.2312,False
57110,721.8528,False
57117,542.8874,False
57197,10857.68,True
57201,77.6631,False
57212,8.368333,False
57213,7.144241,False
57214,13.79419,False
57216,16.89188,False
57217,2.803849,False
57218,5.51993,False
57219,3.276647,False
57220,6.547076,False
57221,7.723063,False
57223,10.01337,False
57224,4.38575,False
57225,6.262939,False
57226,10.84455,False
57227,10.12763,False
57231,6.262203,False
57232,3.69964,False
57233,5.483417,False
57234,14.1502,False
57235,6.617513,False
57236,0.9992453,False
57237,5.833954,False
57238,8.010811,False
57239,5.828761,False
57241,9.488924,False
57242,4.309837,False
57243,6.301617,False
57245,200.2036,False
57246,4.994327,False
57247,4.48771,False
57248,16.7366,False
57249,6.007856,False
57251,2.985047,False
57252,28.16557,False
57255,3.585098,False
57256,3.00008,False
57257,11.41193,False
57258,2.334761,False
57259,3.551109,False
57260,6.529887,False
57261,4.660037,False
57262,15.77132,False
57263,5.13783,False
57264,5.295505,False
57265,2.489515,False
57266,5.221217,False
57268,7.770281,False
57269,4.358099,False
57270,5.615522,False
57271,3.493662,False
57272,5.735126,False
57273,7.106268,False
57274,6.927145,False
57276,9.821927,False
57278,5.164868,False
57279,6.739531,False
57301,76.35803,False
57311,9.054338,False
57312,4.674211,False
57313,7.234423,False
57314,3.015618,False
57315,9.509724,False
57317,3.737329,False
57319,7.61367,False
57321,3.685331,False
57322,2.615627,False
57323,2.142803,False
57324,4.830055,False
57325,15.18357,False
57328,6.581121,False
57329,4.506598,False
57330,4.884744,False
57331,5.922591,False
57332,7.517346,False
57334,7.757359,False
57335,2.950091,False
57337,1.5331,False
57339,12.12899,False
57340,3.864831,False
57341,0.5622653,False
57342,3.018645,False
57344,5.771031,False
57345,1.935118,False
57346,0.6197591,False
57348,1.972022,False
57349,6.716844,False
57350,49.96883,False
57353,2.387533,False
57355,2.685671,False
57356,12.36105,False
57358,51.78807,False
57359,3.95483,False
57361,62.46853,False
57362,4.431503,False
57363,6.318025,False
57364,287.4059,False
57365,11.12134,False
57366,10.62348,False
57367,54.45667,False
57368,5.091105,False
57369,6.366251,False
57370,3.722841,False
57371,0.6669628,False
57373,2.063443,False
57374,3.147525,False
57375,5.200603,False
57376,6.399153,False
57379,0.8538435,False
57380,12.96336,False
57381,2.198258,False
57382,3.301264,False
57383,2.724877,False
57384,4.04289,False
57385,4.646832,False
57386,4.545216,False
57401,108.6373,False
57420,1.233226,False
57421,1.74611,False
57422,2.853013,False
57424,2.044441,False
57426,7.860117,False
57427,14.92701,False
57428,3.911759,False
57429,3.620628,False
57430,6.241798,False
57432,5.650043,False
57433,2.306332,False
57434,1.739087,False
57435,2.090248,False
57436,2.023901,False
57437,1.948401,False
57438,3.178512,False
57439,6.002809,False
57440,4.285638,False
57441,2.474348,False
57442,2.812631,False
57445,8.669311,False
57446,1.896302,False
57448,2.237049,False
57449,2.425824,False
57450,3.545504,False
57451,4.893839,False
57452,1.432223,False
57454,3.88557,False
57455,0.4650488,False
57456,2.232743,False
57457,0.6525365,False
57460,3.434355,False
57461,2.917115,False
57465,2.367052,False
57466,1.203865,False
57467,1.672265,False
57468,2.690686,False
57469,11.60804,False
57470,1.189981,False
57471,1.941525,False
57472,4.322868,False
57473,0.815612,False
57474,2.500294,False
57475,0.8849605,False
57476,2.802933,False
57477,1.245415,False
57479,12.14135,False
57481,2.901452,False
57501,28.63385,False
57520,1.276804,False
57521,0.5980038,False
57522,3.277807,False
57523,4.138858,False
57528,3.87168,False
57529,1.468616,False
57531,0.6076257,False
57532,2.395038,False
57533,4.695693,False
57534,0.956901,False
57536,1.448398,False
57537,0.6193159,False
57538,1.891861,False
57540,0.7592624,False
57541,1.501524,False
57543,2.071937,False
57544,1.603455,False
57547,0.6833197,False
57548,11.92646,False
57551,2.779363,False
57552,0.4849181,False
57553,1.422888,False
57555,9.776084,False
57559,1.421277,False
57560,2.323258,False
57562,0.1722944,False
57563,12.32125,False
57564,2.004944,False
57566,7.962513,False
57567,1.329466,False
57568,1.616054,False
57569,1.229239,False
57570,21.53241,False
57571,50.84909,False
57572,10.19838,False
57574,0.6183088,False
57576,0.5115548,False
57577,5.489304,False
57579,2.236572,False
57580,3.897161,False
57584,0.6483333,False
57585,0.6735243,False
57601,18.36295,False
57620,1.243963,False
57621,3.166729,False
57622,2.609216,False
57623,1.413648,False
57625,3.630616,False
57626,0.8948478,False
57630,4.557037,False
57631,2.262603,False
57632,3.50472,False
57633,0.6083241,False
57634,0.3582741,False
57636,5.735641,False
57638,2.084208,False
57639,19.99997,False
57640,0.3285792,False
57641,1.036538,False
57642,3.695413,False
57644,0.2806288,False
57645,0.7607359,False
57646,2.158152,False
57648,2.057827,False
57649,0.5438668,False
57650,0.2466494,False
57651,0.5005913,False
57652,1.055117,False
57656,1.572995,False
57657,0.7393166,False
57658,2.394984,False
57660,0.3823865,False
57661,4.496318,False
57701,630.8871,False
57702,118.8114,False
57703,114.1095,False
57706,420.7914,False
57714,6.040837,False
57716,2.616763,False
57717,6.342759,False
57718,311.2927,False
57719,46.52441,False
57720,0.4894607,False
57722,0.8256538,False
57724,0.7326978,False
57725,1.72156,False
57730,10.61644,False
57732,20.50716,False
57735,1.485186,False
57738,0.4008403,False
57741,38.57736,False
57744,3.986033,False
57745,6.886954,False
57747,12.77735,False
57748,0.915616,False
57750,1.551766,False
57751,9.924509,False
57752,4.571867,False
57754,15.1291,False
57755,0.5247549,False
57756,8.443016,False
57758,0.1652052,False
57759,8.912887,False
57760,1.176455,False
57761,2.003194,False
57762,7.02086,False
57763,0.7093443,False
57764,4.74906,False
57766,2.422678,False
57767,0.728197,False
57769,30.07702,False
57770,29.18097,False
57772,4.476601,False
57773,29.46029,False
57775,0.8785478,False
57776,0.0,False
57779,3.989917,False
57780,0.2722281,False
57782,0.443388,False
57783,62.78503,False
57785,15.67534,False
57787,0.7013125,False
57788,2.078437,False
57790,1.349886,False
57791,1.082621,False
57792,0.2983921,False
57793,15.41666,False
57794,18.93069,False
57799,4463.52,True
58001,207.3062,False
58002,13.77603,False
58004,3.615271,False
58005,7.140746,False
58006,8.32331,False
58007,1.785958,False
58008,4.277954,False
58009,0.2481238,False
58011,3.389478,False
58012,38.69106,False
58013,1.525316,False
58015,12.57659,False
58016,1.856036,False
58017,1.349158,False
58018,4.27805,False
58021,7.08778,False
58027,7.796809,False
58029,5.142845,False
58030,5.039651,False
58031,2.812729,False
58032,7.639452,False
58033,3.590933,False
58035,2.400505,False
58036,4.165615,False
58038,3.875195,False
58040,12.17095,False
58041,8.216571,False
58042,40.56447,False
58043,2.629909,False
58045,11.98688,False
58046,3.01145,False
58047,54.37443,False
58048,4.805223,False
58049,3.136779,False
58051,14.08416,False
58052,4.130412,False
58053,6.135739,False
58054,10.3352,False
58056,2.238906,False
58057,1.088218,False
58058,6.393528,False
58059,8.852569,False
58060,5.064234,False
58061,6.222991,False
58062,2.537724,False
58063,2.696856,False
58064,3.417224,False
58065,2.77605,False
58067,4.334619,False
58068,3.377159,False
58069,2.256321,False
58071,4.303314,False
58072,25.43578,False
58075,36.21623,False
58076,9923.223,True
58077,4.573683,False
58078,777.6108,False
58079,3.938601,False
58081,5.620183,False
58102,986.4599,False
58103,4349.541,True
58104,1153.428,True
58105,4313.613,True
58201,529.9222,False
58202,11851.52,True
58203,264.1276,False
58204,281.6575,False
58205,2592.922,True
58210,2.32224,False
58212,2.727641,False
58214,4.781677,False
58216,1.868929,False
58218,6.533293,False
58219,7.26935,False
58220,13.77242,False
58222,4.006569,False
58223,4.201828,False
58224,8.505611,False
58225,3.79923,False
58227,4.335598,False
58228,7.880607,False
58229,1.587314,False
58230,3.829687,False
58231,3.499054,False
58233,3.160788,False
58235,4.836732,False
58237,21.939,False
58238,1.694533,False
58239,0.2865364,False
58240,6.75777,False
58241,2.616713,False
58243,7.800878,False
58244,2.766175,False
58249,6.096466,False
58250,2.928346,False
58251,11.13531,False
58254,4.968162,False
58256,10.15397,False
58257,17.24311,False
58258,6.662435,False
58259,2.064366,False
58260,1.303317,False
58261,7.460432,False
58262,6.373336,False
58265,5.88554,False
58266,1.830977,False
58267,5.20305,False
58269,1.714654,False
58270,13.36829,False
58271,6.970125,False
58272,2.22427,False
58273,4.345833,False
58274,7.325058,False
58275,7.033914,False
58276,4.530036,False
58277,3.104847,False
58278,14.58347,False
58281,1.096686,False
58282,6.101077,False
58301,41.16711,False
58311,0.5721307,False
58316,58.96871,False
58317,1.87979,False
58318,13.53875,False
58321,1.989301,False
58323,0.2958708,False
58324,5.767791,False
58325,0.661788,False
58327,2.435701,False
58329,13.90535,False
58330,1.874304,False
58331,1.15364,False
58332,1.317414,False
58335,57.77488,False
58338,1.729825,False
58339,1.132153,False
58341,5.853333,False
58343,0.9677903,False
58344,4.060762,False
58345,1.005811,False
58346,3.373677,False
58348,2.838637,False
58351,2.62367,False
58352,2.315558,False
58353,1.053271,False
58355,2.297987,False
58356,6.214596,False
58357,3.259866,False
58361,1.820997,False
58362,1.088516,False
58363,0.8321211,False
58365,0.9682131,False
58366,5.12515,False
58367,12.95939,False
58368,6.018216,False
58369,18.72894,False
58370,26.06536,False
58372,1.122971,False
58374,2.408831,False
58377,1.389511,False
58379,30.31727,False
58380,2.603566,False
58381,1.892652,False
58382,1.512101,False
58384,1.30408,False
58385,1.739346,False
58386,1.337846,False
58401,41.09607,False
58402,1346.166,True
58405,9123.63,True
58413,2.47968,False
58415,2.462662,False
58416,2.521408,False
58418,1.383633,False
58420,2.145555,False
58421,7.165936,False
58422,1.366753,False
58423,0.8198734,False
58424,1.62065,False
58425,6.563974,False
58426,1.17828,False
58428,2.272096,False
58429,2.905958,False
58430,0.952017,False
58431,1.279275,False
58433,3.382523,False
58436,6.162701,False
58438,4.053085,False
58439,0.9687032,False
58440,0.7616575,False
58441,2.086646,False
58442,2.26062,False
58443,2.107458,False
58444,1.426644,False
58445,1.996029,False
58448,1.681442,False
58451,1.441081,False
58452,21.63768,False
58454,1.930962,False
58455,2.897336,False
58456,2.02979,False
58458,6.762846,False
58460,0.9154536,False
58461,1.913801,False
58463,1.378772,False
58464,1.498038,False
58466,2.27834,False
58467,2.367578,False
58472,2.461308,False
58474,7.349832,False
58475,1.109732,False
58476,1.305541,False
58477,1.669437,False
58478,0.8854069,False
58479,2.99542,False
58480,2.045237,False
58481,1.711288,False
58482,4.463187,False
58483,1.389247,False
58484,0.7933244,False
58486,1.166907,False
58487,1.665336,False
58488,1.023975,False
58490,2.245682,False
58492,3.124718,False
58494,0.861847,False
58495,3.63794,False
58496,0.9254276,False
58497,2.935436,False
58501,1217.025,True
58503,220.3995,False
58504,251.0642,False
58505,0.0,False
58520,1.857931,False
58521,4.21361,False
58523,14.14279,False
58524,0.6675429,False
58528,11.6635,False
58529,1.375156,False
58530,3.394716,False
58531,3.039778,False
58532,1.140306,False
58533,2.918664,False
58535,1.91746,False
58538,15.15586,False
58540,6.258281,False
58541,2.400542,False
58542,1.501077,False
58544,1.844871,False
58545,11.50794,False
58549,0.9535636,False
58552,3.081611,False
58554,39.81139,False
58558,6.328507,False
58559,1.469017,False
58560,2.211973,False
58561,3.243895,False
58562,1.388253,False
58563,3.445984,False
58564,0.863375,False
58565,77.43443,False
58566,1.39201,False
58568,1.304862,False
58569,0.6376848,False
58570,1.616765,False
58571,5.104786,False
58572,1.80354,False
58573,3.555745,False
58575,3.524831,False
58576,5.546939,False
58577,10.39034,False
58579,5.313153,False
58580,2.061199,False
58581,1.911861,False
58601,43.22308,False
58620,0.5921156,False
58621,3.095086,False
58622,2.841601,False
58623,4.142864,False
58625,3.266838,False
58626,2.185714,False
58627,0.6959437,False
58630,2.519915,False
58631,2.678263,False
58632,2.786551,False
58634,0.4239376,False
58636,2.271729,False
58638,3.177003,False
58639,3.943937,False
58640,3.685304,False
58641,1.446169,False
58642,1.88762,False
58643,0.6261196,False
58645,0.744653,False
58646,2.139277,False
58647,2.285221,False
58649,1.525876,False
58650,1.379791,False
58651,0.6868175,False
58652,3.366274,False
58653,1.586095,False
58654,0.7680501,False
58655,5.219193,False
58656,2.437135,False
58701,149.4424,False
58702,0.0,False
58703,127.8229,False
58704,2751.887,True
58705,4818.188,True
58707,8916.432,True
58710,2.892049,False
58711,1.508991,False
58712,1.284947,False
58713,1.033878,False
58716,1.731886,False
58718,2.142012,False
58721,2.280391,False
58722,26.00595,False
58723,1.019973,False
58725,2.320232,False
58727,1.365673,False
58730,5.335785,False
58731,2.605,False
58733,3.591317,False
58734,1.705983,False
58735,1.524594,False
58736,3.601447,False
58737,1.287208,False
58740,5.791733,False
58741,3.433566,False
58744,1.317518,False
58746,3.12466,False
58748,0.8800535,False
58750,2.941025,False
58752,2.296014,False
58755,1.169332,False
58756,2.293122,False
58757,3.064396,False
58758,2.89818,False
58759,3.696512,False
58760,1.907331,False
58761,3.683796,False
58762,2.061491,False
58763,8.131992,False
58765,2.457433,False
58768,3.173722,False
58769,1.408544,False
58770,5.700336,False
58771,2.437502,False
58772,2.640624,False
58773,2.917762,False
58775,3.573479,False
58776,1.28172,False
58778,1.3433,False
58779,2.48636,False
58781,5.930876,False
58782,1.923603,False
58783,1.45539,False
58784,8.922044,False
58785,26.6404,False
